id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
45680039,"Blueground | W. End, gym, nr mgh & t stop",107434423,Blueground,West End,42.3657336,-71.0669497,Entire home/apt,176.0,32,0,0.0,385,198
45689060,Stylish 1 Bedroom near Boston Harbor,22541573,Furnished Quarters,Leather District,42.35127,-71.05883,Entire home/apt,230.0,32,0,0.0,65,321
45689070,Modern 1 Bedroom in Downtown Boston,22541573,Furnished Quarters,Leather District,42.35116,-71.05873,Entire home/apt,210.0,32,0,0.0,65,358
45689076,Neatly Designed One Bedroom near Boston Harbor,22541573,Furnished Quarters,Downtown,42.3529623958616,-71.05988657438695,Entire home/apt,230.0,32,0,0.0,65,342
45689087,Beautiful One Bedroom Near Boston Common,22541573,Furnished Quarters,Chinatown,42.35178,-71.0601,Entire home/apt,220.0,32,0,0.0,65,342
45689110,1 Bedroom near Rose Kennedy Greenway,22541573,Furnished Quarters,Downtown,42.35297,-71.05852,Entire home/apt,245.0,32,0,0.0,65,294
45689363,Stylish Two Bedroom Steps from Boston Common,22541573,Furnished Quarters,Downtown,42.35337,-71.05861,Entire home/apt,275.0,32,0,0.0,65,358
45689380,Luxury 1 Bedroom in Downtown Boston,22541573,Furnished Quarters,Downtown,42.35296,-71.05803,Entire home/apt,250.0,32,0,0.0,65,294
45699854,Studio w Kitchen + W/D | Waterfront | East Boston,30283594,Global Luxury Suites,East Boston,42.36638,-71.04007,Entire home/apt,231.0,1,4,0.08,30,363
45828592,Modern 1 Bedroom Downtown! Long-term Special!,43045785,Amir Alex,North End,42.36564,-71.05251,Entire home/apt,129.0,29,16,0.31,1,318
45844741,Great public transportation to tour all of Boston!,366954587,Mario,Dorchester,42.30736,-71.06375,Entire home/apt,200.0,1,74,1.56,1,156
45972855,"Luxe Boston 2 bdrm w/ parking, WiFi, BBQ & laundry",164826,Molly,Jamaica Plain,42.31631,-71.09878,Entire home/apt,225.0,2,67,1.53,1,85
45989273,High-end Two Bedroom in Seaport,22541573,Furnished Quarters,South Boston Waterfront,42.35473,-71.04751,Entire home/apt,365.0,32,0,0.0,65,347
45989279,Stunning One Bedroom with Luxury Amenitites,22541573,Furnished Quarters,South Boston Waterfront,42.35437527208879,-71.04800043840895,Entire home/apt,250.0,32,0,0.0,65,335
45989299,Contemporary One Bedroom with Amenities,22541573,Furnished Quarters,South Boston Waterfront,42.35438,-71.04797,Entire home/apt,275.0,32,0,0.0,65,309
45989309,Modern Two Bedroom with Luxury Amenities,22541573,Furnished Quarters,South Boston Waterfront,42.35469,-71.04609,Entire home/apt,375.0,32,0,0.0,65,330
45990475,Free Parking | Steps to Harbor  Washer/Dryer,30283594,Global Luxury Suites,East Boston,42.36638,-71.04007,Entire home/apt,231.0,1,10,0.19,30,363
45999950,Beautiful Studio | Free Parking | Pool | Gym,9419684,Churchill,East Boston,42.36638,-71.04007,Entire home/apt,218.0,1,2,0.06,7,360
46000458,Spacious Studio | Free Parking | Gym+ Pool,9419684,Churchill,East Boston,42.36638,-71.04007,Entire home/apt,218.0,1,2,0.05,7,360
46005070,Waterfront Studio | W/D | Pool & Gym | East Boston,30283594,Global Luxury Suites,East Boston,42.36638,-71.04007,Entire home/apt,231.0,1,41,0.78,30,363
46005073,Modern Studio | Pool & Gym | Parking | Boston Pier,30283594,Global Luxury Suites,East Boston,42.36638,-71.04007,Entire home/apt,231.0,1,24,0.46,30,363
46006469,Waterfront Studio | Indoor Pool | Free Parking,30283594,Global Luxury Suites,East Boston,42.36638,-71.04007,Entire home/apt,218.0,1,55,1.07,30,360
46074186,Boston One Bedroom with Fenway Park Views,22541573,Furnished Quarters,Fenway,42.34507,-71.09626,Entire home/apt,245.0,32,1,0.03,65,249
46074212,"Boston 2 Bedroom, Across from Fenway Park",22541573,Furnished Quarters,Fenway,42.34396,-71.09629,Entire home/apt,290.0,32,0,0.0,65,358
46074725,Boston 2 Bedroom with Rooftop Deck and Views,22541573,Furnished Quarters,Fenway,42.34558,-71.096,Entire home/apt,305.0,32,0,0.0,65,342
46078424,A place that speaks on your behalf,191639793,Niki,Roxbury,42.3215,-71.07651,Private room,69.0,91,0,0.0,1,365
46100310,Stunning One Bedroom in Luxury Fenway Building,22541573,Furnished Quarters,Fenway,42.34378,-71.09832,Entire home/apt,210.0,32,1,0.23,65,355
46135135,"Studio w/ Parking Near MGH, TD Garden & Waterfront",130680380,Jodie,North End,42.36745,-71.05735,Entire home/apt,166.0,3,14,2.41,20,319
46170478,Boston Maison near JFK/UMASS,374049727,Taibou,Dorchester,42.31687,-71.05668,Private room,85.0,30,3,0.27,3,91
46237380,Harborside Inn-Boutique Hotel,371898646,Mark,Downtown,42.35881,-71.05191,Private room,239.0,1,119,2.58,1,168
46261006,Luxury Fenway-Kenmore Two Bedroom with Amenities,22541573,Furnished Quarters,Fenway,42.34504,-71.09604,Entire home/apt,275.0,32,0,0.0,65,358
46326668,2 Bedroom with Views and Luxury Amenities,22541573,Furnished Quarters,Fenway,42.34323,-71.08618,Entire home/apt,285.0,32,0,0.0,65,358
46427592,In the heart of Jamaica Plain near Longwood,15057786,Ita,Jamaica Plain,42.31294,-71.11617,Entire home/apt,175.0,3,66,1.34,1,196
46445272,Stylish One Bedroom in Fenway-Kenmore Neighborhood,22541573,Furnished Quarters,Fenway,42.34548,-71.098,Entire home/apt,240.0,32,0,0.0,65,0
46601936,Contemporary One Bedroom in Historic West End,22541573,Furnished Quarters,West End,42.36456,-71.06918,Entire home/apt,217.0,32,0,0.0,65,358
46602022,Vibrant Two Bed steps from Charles River,22541573,Furnished Quarters,West End,42.36341,-71.06734,Entire home/apt,314.0,32,0,0.0,65,358
46602042,Spacious One Bed Apartment in Historic West End,22541573,Furnished Quarters,West End,42.36357,-71.06705,Entire home/apt,200.0,32,0,0.0,65,335
46660059,Stunning 2 Bedroom in Heart of Fenway District,22541573,Furnished Quarters,Fenway,42.34368,-71.09677,Entire home/apt,275.0,32,1,0.03,65,358
46697368,"Renovated Studio, steps to MGH, Suffolk",266312920,STARS Of,West End,42.36135,-71.06387,Entire home/apt,192.0,29,1,0.05,15,302
46791156,One-Bedroom in Back Bay with Boston Skyline Views,22541573,Furnished Quarters,Fenway,42.34353,-71.08747,Entire home/apt,257.0,32,1,0.05,65,293
46925307,"2 bed, in unit laundry, Boston College, balcony.",31340713,Kama,Brighton,42.34319,-71.14389,Entire home/apt,197.0,29,17,0.44,42,336
46964831,Spacious 4bed Loft | Downtown Boston | Beacon Hill,365116307,Sean,Downtown,42.35702565661529,-71.06194776110382,Entire home/apt,523.0,1,257,5.1,48,179
46966358,Washer/Dryer in-unit!  Close to MGH & Beacon Hill,365116307,Sean,Downtown,42.35563359910092,-71.06034154433256,Entire home/apt,263.0,1,248,4.81,48,246
46982246,Designer Lux 4bed Loft | Steps to the State House,365116307,Sean,Downtown,42.35746,-71.06085,Entire home/apt,413.0,1,285,5.6,48,221
46982433,Pet Friendly |  3bd 2ba Flat steps to Beacon Hill,365116307,Sean,Downtown,42.35721,-71.06153,Entire home/apt,494.0,1,328,6.39,48,205
46982800,4br/2ba | 200mbps Internet | Luxury Keyless Entry,365116307,Sean,Downtown,42.35666,-71.06026,Entire home/apt,466.0,1,231,4.93,48,221
46983441,4bed Loft | Steps to Boston Common + Beacon Hill,365116307,Sean,Downtown,42.35575107251281,-71.06242661829393,Entire home/apt,411.0,1,245,4.75,48,224
46983650,"Parking Available-Fully Furnished 4br, 2ba-Hami509",365116307,Sean,Downtown,42.3571,-71.06069,Entire home/apt,406.0,1,282,5.65,48,177
46984210,Just Perfect Studio For Your Next Stay,183914990,Edmund,Downtown,42.35402,-71.06134,Entire home/apt,145.0,2,85,1.85,6,205
46984660,Stay Tonight In Boston's Downtown!,183914990,Edmund,Downtown,42.3555,-71.06127,Entire home/apt,151.0,2,119,2.31,6,191
47052910,One Bedroom Apartment In Luxury Boston High Rise,22541573,Furnished Quarters,Downtown,42.35943,-71.05776,Entire home/apt,195.0,32,2,0.04,65,358
47091672,"Blueground | Brighton, w/d, gym, nr t & shops",107434423,Blueground,Brighton,42.3469948,-71.1452694,Entire home/apt,245.0,32,1,0.03,385,167
47092175,"Blueground | Brighton, w/d, doorman, nr t & dining",107434423,Blueground,Brighton,42.3469948,-71.1452694,Entire home/apt,206.0,32,0,0.0,385,0
47137042,Charming 2br in hip neighborhood w Private Deck,9658771,Anthony,Roslindale,42.28834,-71.13646,Entire home/apt,124.0,29,9,0.18,2,365
47353361,Charlestown Furnished  1 bedroom Apartment M465,32532791,Marie,Charlestown,42.37473,-71.06101,Entire home/apt,289.0,3,16,0.4,6,156
47355090,IV New apartment with Luxury amenities in Boston,362014108,Jean- Luc,Dorchester,42.305282560949806,-71.06119774985596,Entire home/apt,110.0,31,84,1.73,5,237
47355116,Updated 1-Bed - near Harvard w/ pkg and laundry!,4111092,Holden,Allston,42.36014,-71.12829,Entire home/apt,156.0,3,6,0.12,1,8
47373862,"Simple Studio -Walk to MGH, Beacon Hill, North End",382451810,Sean,Downtown,42.35573,-71.05994,Entire home/apt,180.0,1,242,4.8,56,354
47374576,Bright + Clean Studio Loft in Downtown Boston!,382451810,Sean,Downtown,42.35522,-71.05798,Entire home/apt,152.0,1,191,3.94,56,262
47374701,Downtown Studio | Students Welcome,382451810,Sean,Downtown,42.35392,-71.05954,Entire home/apt,151.0,1,194,3.98,56,250
47374978,Boston Fidi Studio  Laundry in Building  Fast Wifi,382451810,Sean,Downtown,42.35596,-71.05992,Entire home/apt,201.0,1,267,5.28,56,231
47384208,Prime Location | Beacon Hill & Financial District,382451810,Sean,Downtown,42.35427,-71.05991,Entire home/apt,196.0,1,202,4.06,56,235
47384475,Downtown Loft | Walk Anywhere | Ideal for Nurses!,382451810,Sean,Downtown,42.35519,-71.05994,Entire home/apt,193.0,1,197,4.14,56,250
47384597,Luxury at a Discount!!  2br/2ba | 200mbps Internet,382451810,Sean,Downtown,42.35397,-71.05798,Entire home/apt,240.0,1,221,4.69,56,199
47384885,Downtown Luxury Studio | Pets Welcome | WD in Bldg,382451810,Sean,Downtown,42.35569,-71.06002,Entire home/apt,145.0,1,163,3.51,56,244
47385123,Modern Smart 1Bdr Private Entry Historic South End,154540888,Stephanie,South End,42.34406280517578,-71.06999969482422,Entire home/apt,199.0,29,13,0.3,2,220
47406533,Sunny Southie Modern 2 Bedroom with Deck,35365790,Anda,South Boston,42.33437,-71.05208,Entire home/apt,238.0,1,31,0.66,1,101
47407478,Bright & Bold Loft | Fast Wifi | Downtown Boston,382451810,Sean,Downtown,42.35451,-71.0579,Entire home/apt,170.0,1,176,3.54,56,245
47408174,Downtown Boston | Nurses Welcome | W/D in bldg,382451810,Sean,Downtown,42.35397,-71.05805,Entire home/apt,176.0,1,214,4.27,56,250
47408663,Beautiful Studio | Close to Everything | Fast Wifi,382451810,Sean,Downtown,42.35426,-71.0598,Entire home/apt,174.0,1,192,3.9,56,253
47425133,Classic furnished 1BR in Fenway in Brownstone Bldg,275849638,Sean,Fenway,42.34742,-71.09253,Entire home/apt,175.0,1,102,2.19,70,331
47441090,Cozy home away from home in historic Boston,292681778,Nicole,Roxbury,42.32987,-71.08982,Entire home/apt,90.0,29,166,3.28,1,40
47487652,Simple 1br |  Financial District | Keyless Entry,382451810,Sean,Downtown,42.35387599921967,-71.05848406519874,Entire home/apt,161.0,1,197,3.97,56,241
47492421,"Downtown Central Studio w Fast WIFI, Keyless Entry",382451810,Sean,Downtown,42.35533,-71.05769,Entire home/apt,167.0,1,191,4.02,56,312
47536459,Top level great views mins to MBTA!,39266840,Kevin  And Maria,Dorchester,42.30043,-71.06091,Entire home/apt,486.0,29,86,1.73,4,236
47576607,"Blueground | Back Bay, roofdeck, nr commons",107434423,Blueground,Back Bay,42.35066,-71.07739,Entire home/apt,221.0,32,1,0.03,385,1
47775251,Cosy Room in Back Bay and Beacon Hill (MGH/Tufts),258974203,Sophia,Beacon Hill,42.35638,-71.07139,Private room,108.0,29,7,0.15,2,53
47780618,Luxury Condo in Boston w/ backyard & parking,56355458,Cusaj,East Boston,42.38347,-71.01653,Entire home/apt,139.0,2,130,4.93,1,32
47867613,Mins to Seaport/Downtown. Pvt bath & Entrance,237078658,Lindsay,South Boston,42.33716,-71.03812,Entire home/apt,74.0,29,83,1.65,3,0
47873448,Boston Best with Parking - GREAT reviews,77279852,Juliana,East Boston,42.37877,-71.0311,Entire home/apt,257.0,2,167,3.44,1,198
47881008,Modern Two Bedroom Steps from Fenway Park,22541573,Furnished Quarters,Fenway,42.34558,-71.09618,Entire home/apt,290.0,32,0,0.0,65,358
47890883,Swanky unit Convenient to Downtown nr Restaurants,386040727,Evans,Dorchester,42.28626,-71.04232,Entire home/apt,71.0,1,279,5.65,3,4
47952948,1BR Apartment | Patio | Full-Kitchen,43217109,Javier,South End,42.33635,-71.07506,Entire home/apt,366.0,29,72,1.47,3,360
48000343,Center of Boston Studio Pet Friendly | Laundry,382451810,Sean,Downtown,42.35593,-71.05837,Entire home/apt,173.0,1,208,4.21,56,261
48011996,Bedroom with 2 Full Size Beds,72577057,Evan,Hyde Park,42.26396,-71.10395,Private room,51.0,1,5,0.39,2,70
48013642,Furnished Studio by Thatch™ | Highland Ave,814298,Thatch,Roxbury,42.32923,-71.09184,Entire home/apt,90.0,32,9,0.22,55,129
48015070,Beautiful 2BR in Downtown Boston 0708,212359760,Mohammed Radi,Downtown,42.35095,-71.06374,Entire home/apt,148.0,29,143,2.89,165,321
48030134,Modern/Luxury | Steps from Zoo & Golf Course,370733465,Diana,Roxbury,42.29916,-71.08675,Entire home/apt,164.0,2,197,4.14,1,103
48080487,North End 1 BR Gem in Little Italy,9410008,Jason,North End,42.36319,-71.05127,Entire home/apt,213.0,29,83,1.67,16,133
48093039,"Luxury 2 Bed, 2Bath apartment in Back Bay/Fenway!",275849638,Sean,Fenway,42.34882420341916,-71.09481479655527,Entire home/apt,360.0,1,271,5.56,70,211
48093229,Luxury 4BR 3.5BA in Fenway w/ Laundry & Roof Deck!,275849638,Sean,Fenway,42.34968,-71.09287,Entire home/apt,546.0,3,260,5.54,70,195
48103622,Fully Furnished 2br/2ba Loft in Downtown Boston,275849638,Sean,Downtown,42.35727,-71.0551,Entire home/apt,315.0,2,213,4.41,70,0
48103833,Designer Inspired | Keyless Entry | Financial Dist,275849638,Sean,Downtown,42.35835418840674,-71.05321336034264,Entire home/apt,292.0,2,235,4.77,70,342
48107968,"Blueground | Longwood, nr t & multiple schools",107434423,Blueground,Mission Hill,42.3347357,-71.1018627,Entire home/apt,217.0,32,1,0.05,385,295
48131435,3 Bdrm 2BA Apt Quiet Spotless Parking Top Location,66257167,Victoria,Bay Village,42.34901,-71.0666,Entire home/apt,365.0,2,172,3.48,2,58
48173950,Boston’s best! Free parking! Stylish 2 bdrm apt,388634902,Jason,Hyde Park,42.26353,-71.12697,Entire home/apt,229.0,1,55,1.13,1,166
48210616,Spacious Suite in a quiet Boston neighborhood.,357698265,Natalie,Brighton,42.34388,-71.15633,Private room,131.0,1,75,1.58,8,0
48210680,New Renovated 1 Bed Nr Franklin Park Free Parking,5618949,Alan,Dorchester,42.30019,-71.08438,Entire home/apt,69.0,29,7,0.14,13,90
48243795,Cozy Double Room in a quiet Boston neighborhood,357698265,Natalie,Brighton,42.34524,-71.15449,Private room,116.0,1,63,1.29,8,85
48244238,Cape Cod style bedroom in a quiet Boston area,357698265,Natalie,Brighton,42.34308,-71.15622,Private room,113.0,1,61,1.27,8,74
48246976,"Downtown Dream Studio, Come Travel Again!",316148588,TemplePlace,Downtown,42.35407,-71.06119,Entire home/apt,150.0,2,55,1.18,8,176
48248044,Perfect Studio in Downtown Boston!,316148588,TemplePlace,Downtown,42.3562,-71.06137,Entire home/apt,150.0,2,115,2.45,8,161
48292903,Bright & spacious 2 bedroom apt,170092870,David,North End,42.3663930545713,-71.0504110928428,Entire home/apt,214.0,91,0,0.0,1,287
48298464,"UNION PARK, South End - sunny, historic 2B/2B",16098390,Wendy,South End,42.34146,-71.07185,Entire home/apt,258.0,30,18,0.84,3,298
48357656,"Large 1+bed in historic Charlestown, Boston!",25610777,Jennifer,Charlestown,42.38099,-71.07038,Entire home/apt,185.0,4,117,2.59,1,176
48361088,"Long OR Short Term Stays, Affordable Boston Stay",183914990,Edmund,Downtown,42.35408,-71.06337,Private room,102.0,1,352,7.51,6,0
48439840,1BR in Downtown Boston| Walk Anywhere!,275849638,Sean,Downtown,42.358980395949175,-71.05393090509003,Entire home/apt,148.0,1,221,4.53,70,250
48454886,"Blueground | Back Bay, nr newbury st & esplanade",107434423,Blueground,Back Bay,42.3505139,-71.089844,Entire home/apt,301.0,32,0,0.0,385,288
48466008,Boston - 3 Bedrooms Patio Full-Kitchen,43217109,Javier,South End,42.33836,-71.07613,Entire home/apt,675.0,29,41,0.86,3,365
48562692,3BR JFK/UMASS redline T+parking,167556315,Karolina,Dorchester,42.3232,-71.05995,Entire home/apt,159.0,3,160,3.84,1,144
48585748,"2BR Near Transit, Shops, Arboretum + Free Parking",57402911,Georgia,Roslindale,42.2895,-71.13044,Entire home/apt,285.0,3,102,2.19,1,332
48597887,"Blueground | S. End, pool, nr art gallery & t",107434423,Blueground,Roxbury,42.33884,-71.08177,Entire home/apt,214.0,32,0,0.0,385,322
48597894,"Blueground | S. End, pool, nr art gallery & t",107434423,Blueground,Roxbury,42.338838,-71.081767,Entire home/apt,209.0,32,1,0.05,385,323
48597943,"Blueground | S. End, pool, nr art gallery & t",107434423,Blueground,Roxbury,42.33884,-71.08177,Entire home/apt,215.0,32,1,0.05,385,340
48597948,"Blueground | S. End, pool, nr art gallery & t",107434423,Blueground,Roxbury,42.33884,-71.08177,Entire home/apt,242.0,32,1,0.02,385,182
48597957,"Blueground | S. End, pool, nr art gallery & t",107434423,Blueground,Roxbury,42.33884,-71.08177,Entire home/apt,211.0,32,0,0.0,385,321
48601192,Lux Downtown Flat - Large Open Layout - Fast Wifi,275849638,Sean,Downtown,42.35708897267829,-71.05350906465866,Entire home/apt,410.0,2,256,5.31,70,232
48601455,Beautiful 1BR on Top Floor in Downtown Boston,275849638,Sean,Downtown,42.35875,-71.05361,Entire home/apt,179.0,1,222,4.78,70,248
48601985,Elegant 2BD/2BA furnished apartment in FiDi,275849638,Sean,Downtown,42.35893,-71.0553,Entire home/apt,244.0,2,246,5.07,70,242
48602234,Airy 2br Apt Downtown Boston - Smart Lock Entry,275849638,Sean,Downtown,42.35745,-71.0533,Entire home/apt,291.0,2,228,4.7,70,292
48602602,Charming 1BR Flat Downtown Boston | Walk Anywhere,275849638,Sean,Downtown,42.35889,-71.05337,Entire home/apt,223.0,1,223,4.73,70,345
48611199,Apartment 1BR mins from JFK/UMASS on Red Line,92721057,Ewa,Dorchester,42.3163,-71.05873,Entire home/apt,121.0,1,356,7.37,2,113
48641606,Comfy Oasis,329370033,Evon,Mattapan,42.27941,-71.09465,Entire home/apt,514.0,3,62,1.3,1,344
48675718,"Pristine2b1b,Near transit,Free street parking",31176944,Angeline,Roslindale,42.28224,-71.11739,Entire home/apt,129.0,4,74,1.53,2,62
48713521,Beautiful 1BR near Fenway Park + Kenmore!,275849638,Sean,Fenway,42.3493129120797,-71.09268140663436,Entire home/apt,131.0,1,186,3.87,70,227
48739565,GREAT LOCATION! Modern 2 BD and 2 BA w/Parking!,10393465,Gary,South Boston Waterfront,42.34309,-71.05313,Entire home/apt,306.0,2,117,2.43,2,276
48748798,Romantic Getaway on the roof - parking/Airport,7427795,Ella,East Boston,42.37721,-71.03767,Entire home/apt,149.0,2,191,3.94,6,0
48764211,2BR Apartment | Patio | Boston Medical Center,43217109,Javier,South End,42.33745,-71.07676,Entire home/apt,399.0,29,53,1.11,3,360
48768462,Luxury pet-friendly 2 bed by beautiful park!,2006852,Jay,Jamaica Plain,42.31086,-71.09849,Entire home/apt,118.0,2,18,0.37,21,242
48788607,"The Nook, 15m T to downtown,Walk to Airport/Subway",29684380,Totana,East Boston,42.38274,-71.02198,Private room,67.0,1,503,10.47,3,0
48788842,Zakim-Walk to Airport/Subway-15min to downtown,29684380,Totana,East Boston,42.38294,-71.02026,Private room,70.0,1,411,8.53,3,65
48802286,"Family Friendly City Oasis! Free Parking, King Bed",152502955,Jack And Heather,South Boston,42.32932,-71.05351,Entire home/apt,470.0,2,167,3.75,1,249
48805065,Luxury at a Discount | 3br/2ba | 200mbps Internet,365116307,Sean,Downtown,42.35533065332528,-71.06073938142121,Entire home/apt,333.0,1,253,5.39,48,218
48805748,Centralized Downtown Location | On-site Parking,365116307,Sean,Downtown,42.35528350930719,-71.06044446350509,Entire home/apt,352.0,1,290,6.09,48,232
