id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
42195053,"Blueground | Beacon Hill, nr mass state house",107434423,Blueground,,Beacon Hill,42.35941,-71.06744,Entire home/apt,190,32,0,,,385,344,0,
42221902,Single Family 4 BR / 2 BA - Walk Everywhere,15830734,Molly,,Roslindale,42.28407,-71.1257,Entire home/apt,,29,0,,,1,0,0,STR-423417
42239298,New England Victorian Oasis,44581223,Andre,,Hyde Park,42.25082,-71.11571,Private room,47,2,41,2023-10-07,0.67,5,336,0,STR-522834
42249143,Spacious and well lit,289002576,Jon,,Brighton,42.34401,-71.15238,Entire home/apt,,29,0,,,1,0,0,STR-423494
42355564,The Jazzy Airbnb,287098257,Fredrick,,Roxbury,42.3218,-71.07452,Private room,39,1,297,2025-02-27,4.83,2,154,74,STR-410134
42358001,Bright and Spacious,10692181,Francisco,,Jamaica Plain,42.31074,-71.10035,Private room,151,2,71,2025-02-06,1.21,5,311,12,STR-545241
42379429,Bright and comfortable,10692181,Francisco,,Jamaica Plain,42.31237,-71.10197,Private room,135,2,53,2024-11-30,0.89,5,331,3,STR-545241
42384526,Contemporary home  in Historic Back Bay Boston,35395257,Claire,,Back Bay,42.34396743774414,-71.08158874511719,Entire home/apt,900,3,58,2025-02-23,2.49,1,140,22,STR-551071
42487067,Boston Three Bedroom Apartment,272001812,Antonio,,Dorchester,42.31129,-71.06447,Entire home/apt,300,29,1,2022-10-23,0.03,7,0,0,STR-541492
42517503,Charming 3 bedroom suite in the heart of Boston,318064329,Dung,,Dorchester,42.28739,-71.05766,Entire home/apt,227,1,182,2024-12-27,3.96,1,153,32,STR-429386
42535434,Practical Private Room #331 A,297860058,Sophia,,Dorchester,42.316156149744174,-71.06101784705052,Private room,,91,1,2020-09-01,0.02,11,91,0,
42591679,Designed 1st Floor Furnished Bedroom by Downtown,299340250,Teresa & Jonathan,,Roxbury,42.32317,-71.06844,Private room,58,29,21,2025-01-05,0.37,5,295,6,STR-470482
42708089,"Blueground | Allston, laundry in basement",107434423,Blueground,,Brighton,42.3496531,-71.14948140000001,Entire home/apt,174,32,1,2021-03-22,0.02,385,0,0,
42708127,"Blueground | Allston, laundry in basement",107434423,Blueground,,Brighton,42.34983,-71.1494,Entire home/apt,174,32,1,2021-08-15,0.02,385,280,0,
42708174,"Blueground | Allston, laundry in basement",107434423,Blueground,,Brighton,42.34979949999999,-71.1495084,Entire home/apt,175,32,0,,,385,299,0,
42807059,"4br SouthBoston free parkg nrBeach, 6 min>BCEC",211778142,Maureen,,South Boston,42.330814361572266,-71.03656768798828,Entire home/apt,245,2,178,2025-03-05,5.81,1,203,70,STR-545107
42833990,Charming Luxury Duplex | near T,42431392,Frank,,Roxbury,42.3295,-71.08817,Entire home/apt,,30,49,2024-12-27,0.81,7,309,11,STR-425117
42834234,Soaring Oasis | near South End,42431392,Frank,,Roxbury,42.3295,-71.08817,Entire home/apt,383,30,15,2024-06-30,0.25,7,319,5,STR-425117
42834617,Expansive Luxury Triplex | near T,42431392,Frank,,Roxbury,42.3294961,-71.0881648,Entire home/apt,438,30,11,2024-10-19,0.18,7,319,2,STR-425117
42870400,230B1.1 | The Dorset Redline | 3BR 1B w/AC | Rm #1,71783,Lance,,Dorchester,42.32128,-71.06046,Private room,66,30,5,2024-04-22,0.11,57,224,1,
42870430,230B1.2 | The Dorset Redline | 3BR 1B w/AC | Rm #2,71783,Lance,,Dorchester,42.323,-71.05997,Private room,,30,6,2023-05-02,0.13,57,365,0,
42915815,High-floor Luxury Building with River Views by MGH,6574212,Jim,,West End,42.36548,-71.06833,Private room,114,29,21,2025-03-01,0.49,3,345,12,STR-531644
42937960,Cozy Room in the Heart of Boston (MGH/Downtown),341885174,Sophia,,Beacon Hill,42.35942,-71.0653,Private room,,91,0,,,1,0,0,
42975758,Comfy Spacious Room Near Harvard BS,194167208,Reina,,Allston,42.36283,-71.13054,Private room,81,3,128,2025-02-17,2.76,2,28,29,STR-383875
42980478,Comfy Room Near Harvard BS,194167208,Reina,,Allston,42.36091,-71.13049,Private room,76,3,106,2024-11-24,2.19,2,59,5,STR-383875
43012146,The Green Room,287098257,Fredrick,,Roxbury,42.32096,-71.07396,Private room,39,1,295,2025-02-25,4.98,2,72,57,STR-410134
43071363,"* NEW Listing * A True GEM in South End , Boston!!",159978864,Santo,,South End,42.34488,-71.07195,Entire home/apt,260,1,166,2025-01-30,2.95,2,307,24,STR-414972
43163112,BRIGHT SPACIOUS BOSTON APARTMENT,136709790,Jhazmin,,Fenway,42.34469,-71.08851,Private room,,55,0,,,1,0,0,
43205956,The Bostonian Victorian,238705380,Osman,,Dorchester,42.29438,-71.06765,Entire home/apt,205,91,3,2023-01-09,0.09,2,365,0,
43277216,Bright Lux 2BR | W/D |FIDI | Close to BU,30283594,Global Luxury Suites,,Chinatown,42.352093,-71.06081,Entire home/apt,,29,45,2023-12-10,0.87,30,357,0,Exempt: This listing is a unit that has contracts with hospitals
43277439,Prime Boston 2BR w Balcony| W/D | near T,30283594,Global Luxury Suites,,Chinatown,42.352093,-71.06081,Entire home/apt,,29,61,2025-02-23,1.23,30,364,36,Exempt: This listing is a unit that has contracts with hospitals
43300494,Stunning DT Studio w Fast internet | Full Kitchen,30283594,Global Luxury Suites,,Chinatown,42.352093,-71.06081,Entire home/apt,,29,78,2025-02-23,1.46,30,365,61,Exempt: This listing is a unit that has contracts with hospitals
43301136,Travel Nurse Getaway Studio w/ Fast WiFi,30283594,Global Luxury Suites,,Chinatown,42.352093,-71.06081,Entire home/apt,,29,15,2023-07-15,0.29,30,364,0,Approved by government
43301292,Sunlit Studio near Beacon Hill | Theater Dist,30283594,Global Luxury Suites,,Chinatown,42.352093,-71.06081,Entire home/apt,,29,7,2024-03-01,0.13,30,364,0,Exempt: This listing is a unit that has contracts with hospitals
43301511,Cozy Boston Studio | near T| Downtown,30283594,Global Luxury Suites,,Chinatown,42.352093,-71.06081,Entire home/apt,,29,9,2022-11-06,0.17,30,364,0,Exempt: This listing is a unit that has contracts with hospitals
43394464,Spacious House on a Quiet Street,15540270,Galen,,Jamaica Plain,42.30447,-71.11556,Entire home/apt,,60,0,,,1,0,0,
43566910,Fort Point Corner of Windows brick & beam loft,16906498,Walker,,South Boston Waterfront,42.34843,-71.04859,Entire home/apt,190,57,4,2023-12-17,0.12,1,123,0,
43605329,Luxury On Commonwealth Avenue Back Bay Proper,20491040,Catherine,,Back Bay,42.34923,-71.08622,Entire home/apt,,29,0,,,1,0,0,
43673971,BACK BAY STUDIO -3 month minimum requirement,38997,Michelle,,Back Bay,42.35214,-71.07704,Entire home/apt,103,32,1,2021-08-31,0.02,12,348,0,
43757873,4BR - Visit Boston Like a Local!,14561673,Megan,,Charlestown,42.38102,-71.06814,Entire home/apt,204,12,4,2024-09-01,0.09,1,79,2,STR-399155
43833357,Best of Boston GreenTurtle Houseboat on the Harbor,306011239,Karen,,Charlestown,42.3755827,-71.0494657,Entire home/apt,206,2,66,2024-11-24,1.18,3,271,11,STR-427698
43899519,New Decor! Cozy Modern Renovated Private Suite!,3335303,Mary,,Roxbury,42.31698,-71.09315,Entire home/apt,119,2,224,2025-02-17,4.03,2,82,45,STR-582454
43921650,Downtown Boston 2BR | Fast Wifi | W/D,95459395,Bluebird,,Chinatown,42.352093,-71.060806,Entire home/apt,,29,63,2024-11-04,1.26,6,365,14,Approved by government
43921666,Spacious 2BR w Balcony | Chinatown,95459395,Bluebird,,Chinatown,42.352093,-71.060806,Entire home/apt,,29,1,2022-07-05,0.03,6,355,0,Approved by government
43957080,Bright Pet-friendly 2BR| Downtown/Chinatown,95459395,Bluebird,,Chinatown,42.352093,-71.060806,Entire home/apt,,29,6,2023-10-22,0.12,6,355,0,Approved by government
43977877,Lovely Boston Back Bay/BV Townhouse  Heart of City,2355815,Francine,,Bay Village,42.34991,-71.0674,Entire home/apt,180,91,0,,,1,113,0,
43994299,Cozy Bedroom for you!,887148,Dawn,,Charlestown,42.38318,-71.07211,Private room,99,29,1,2022-06-18,0.03,3,365,0,STR-431107
44014524,MODERN DOWNTOWN STUDIO,56359408,Billy,,Downtown,42.35055,-71.06486,Entire home/apt,215,91,1,2023-09-17,0.05,3,280,0,
44053258,"Blueground | Downtown, doorman, nr green line",107434423,Blueground,,Downtown,42.35221,-71.06442,Entire home/apt,222,32,0,,,385,257,0,
44058140,Historic Brownstone with Modern Amenities.,72298155,Rebecca,,Roxbury,42.32875,-71.09575,Entire home/apt,800,29,60,2023-01-10,1.05,2,83,0,STR-413806
44060070,South End 1 BR | WiFi | Washer/D | Boston,9419684,Churchill,,Chinatown,42.352093,-71.06081,Entire home/apt,,29,1,2021-01-05,0.02,7,364,0,Approved by government
44064171,Charming 1 bed S End Freshly painted new mattress!,62835472,Maja,,South End,42.34324049937066,-71.07724019857797,Entire home/apt,374,5,12,2024-10-26,1.09,2,0,12,STR-545122
44135040,Travelers Choice Best of Bos Green Turtle II Yacht,306011239,Karen,,Charlestown,42.37678,-71.04977,Entire home/apt,475,2,73,2024-11-17,1.28,3,298,3,STR-427698
44136170,Central BostonStudio w/ Kitchen&Washer/D,9419684,Churchill,,Chinatown,42.352093,-71.06081,Entire home/apt,,29,69,2024-02-10,1.49,7,0,0,Approved by government
44207601,Airy Brownstone Studio in Boston's South End,173219582,Mount Vernon,,South End,42.34085,-71.08078,Private room,,29,0,,,1,177,0,
44242670,"Blueground | Back Bay, gym, nr esplanade",107434423,Blueground,,Back Bay,42.348633,-71.074088,Entire home/apt,326,32,0,,,385,2,0,
44261204,ONE Bedroom in the Back Bay on Commonwealth Ave,180283497,Michelle,,Back Bay,42.35155,-71.08738,Entire home/apt,,32,0,,,7,348,0,
44340294,Modern Style Cozy Private Apt,3991218,Bleuty,,Roslindale,42.27743,-71.1406,Entire home/apt,108,2,218,2025-02-23,3.89,1,117,47,STR-429060
44356157,"Short Term Lease or Stay in heart of Boston, MA",357678751,Hotel Indigo Boston Garden,,Downtown,42.36364,-71.06227,Private room,,30,0,,,1,0,0,Exempt: This listing is a hotel or motel
44522245,Cozy Apartment in Historic Beacon Hill Area,79365305,Atif,,Beacon Hill,42.35885,-71.06812,Entire home/apt,200,1,292,2024-12-04,5.26,1,90,21,STR-549344
44549370,"Spacious 1Bed, Boston Coll, Elevator, Roof Deck",31340713,Kama,,Brighton,42.33973,-71.14656,Entire home/apt,186,90,1,2021-01-03,0.02,42,365,0,Exempt: This listing is a unit used for furnished institutional or business stays
44740904,"Blueground | Seaport, gym, pool, & doorman",107434423,Blueground,,South Boston Waterfront,42.34906,-71.04471,Entire home/apt,256,32,0,,,385,338,0,
44776954,"Blueground | Seaport, gym, pool, & doorman",107434423,Blueground,,South Boston Waterfront,42.34906,-71.04471,Entire home/apt,256,32,0,,,385,0,0,
44776967,"Blueground | Seaport, gym, pool, & doorman",107434423,Blueground,,South Boston Waterfront,42.34906,-71.04471,Entire home/apt,258,32,0,,,385,236,0,
44820346,NONE SMOKING ROOM K:Spacious & SUPER SAFE & QUIET,165422704,Mimi,,Dorchester,42.28658,-71.05386,Private room,,29,4,2020-10-25,0.07,3,61,0,STR-439516
44821182,Non smoking Room S:Specious Super Safe QuietClean,165422704,Mimi,,Dorchester,42.28583,-71.05558,Private room,58,29,17,2024-10-23,0.31,3,258,2,STR-439516
44906627,Ultra Comfy Modern in the Center of the South End,32870796,Jessica Brooke,,South End,42.3423,-71.07443,Entire home/apt,130,29,11,2025-01-31,0.25,4,56,4,
45028281,Clean & Modern Apt Close to Public Transportation,32870796,Jessica Brooke,,Jamaica Plain,42.31768,-71.10568,Entire home/apt,84,29,15,2024-11-18,0.42,4,102,4,
45069092,Stylish 2-bedroom JP Pondside Pad,984499,Milo,,Jamaica Plain,42.31677,-71.11427,Entire home/apt,135,2,62,2025-03-09,1.13,2,180,10,STR-488651
45095953,"Blueground | Downtown, doorman, nr boston common",107434423,Blueground,,Downtown,42.3522052,-71.06442279999999,Entire home/apt,186,32,0,,,385,304,0,
45096003,"Blueground | Seaport, gym, pool, & doorman",107434423,Blueground,,South Boston Waterfront,42.34906,-71.04471,Entire home/apt,258,32,0,,,385,213,0,
45096017,"Blueground | Seaport, gym, pool, & doorman",107434423,Blueground,,South Boston Waterfront,42.34906,-71.04471,Entire home/apt,256,32,0,,,385,221,0,
45133862,Cozy Studio,127551415,Paul,,Brighton,42.34256,-71.15612,Entire home/apt,60,91,6,2024-11-02,0.13,1,46,1,
45253366,Cozy apartment in the lively heart of Boston,7437427,Noha,,North End,42.36524,-71.05602,Entire home/apt,,30,23,2022-10-30,0.42,1,189,0,STR-434641
45256497,2 Bd (1 bed Split) Next Prudential/Northeastern,133927887,Kat,,Fenway,42.34579,-71.08918,Entire home/apt,,91,0,,,14,0,0,
45311024,3 Bed 1.5 Bath - Longwood Medical Area / NEU,133927887,Kat,,Mission Hill,42.33163,-71.0995,Entire home/apt,140,29,0,,,14,134,0,
45349044,FOUND Boston Common - Queen Room,365985792,FOUND Hotel,,Downtown,42.34887,-71.06596,Private room,225,1,510,2025-02-28,9.30,2,291,52,Exempt: This listing is a hotel or motel
45349148,FOUND Boston Common - Double Queen Room,365985792,FOUND Hotel,,Downtown,42.34935,-71.06535,Private room,262,1,514,2025-02-14,9.37,2,269,50,Exempt: This listing is a hotel or motel
45354353,(A) Cozy & comfortable room in Allston,37035419,Wendy,,Allston,42.35882,-71.12831,Private room,,91,2,2022-05-01,0.05,9,346,0,
45354387,"(H) Cozy bedroom near Harvard, MIT & BU",37035419,Wendy,,Allston,42.35681,-71.12865,Private room,54,91,3,2023-12-16,0.07,9,209,0,
45354534,"(I) Cozy room near Harvard, MIT, BU & prime diners",37035419,Wendy,,Allston,42.35907,-71.1301,Private room,55,91,5,2024-10-01,0.12,9,211,1,
45396288,Practical Private Room #369 A,297860058,Sophia,,North End,42.36651,-71.05358,Private room,78,91,0,,,11,227,0,
45440353,"Luxury apt w/ sauna & deck | by airport, downtown",6107328,Jake,,East Boston,42.36682,-71.02931,Entire home/apt,141,7,139,2025-03-09,2.61,1,175,58,STR-531674
45493742,Large Loft Steps From Boston Common | Short Stays,365116307,Sean,,Downtown,42.35538,-71.06196,Entire home/apt,379,1,313,2025-03-02,5.80,48,209,74,STR-438649
45493951,Luxury Furnished Loft near Park Street Station,365116307,Sean,,Downtown,42.35514,-71.06191,Entire home/apt,251,1,268,2025-03-13,4.96,48,201,53,STR-438654
45494260,Downtown Luxury | Students Welcome | W/D in unit,365116307,Sean,,Downtown,42.35726395973094,-71.06179395619714,Entire home/apt,419,2,256,2025-03-12,4.73,48,227,52,STR-438650
45501019,Tribeca chic | 2 BR w/private patio | 1500 sqft,188309953,Philip,,East Boston,42.37714,-71.03994,Entire home/apt,194,2,210,2025-01-20,3.93,1,0,32,STR-434812
45502178,Luxury Loft | Boston Common | Monthly Discount,365116307,Sean,,Downtown,42.35558323953741,-71.0605228734014,Entire home/apt,510,1,308,2025-03-11,5.69,48,183,85,STR-438652
45502853,Travelers Choice Award GreenTurtle Houseboat Ste 2,306011239,Karen,,Charlestown,42.37658,-71.0498,Entire home/apt,,1,14,2024-07-24,0.27,3,335,1,STR-427698
45531129,Stunning 1 Bedroom in Luxury High Rise with Views,22541573,Furnished Quarters,,Fenway,42.34481,-71.08792,Entire home/apt,220,32,0,,,65,302,0,
45531759,Luxury 4 Bdrm Penthouse Brownstone Duplex,21609039,Susan,,Fenway,42.34163,-71.08367,Entire home/apt,950,4,46,2025-02-17,0.89,3,223,14,STR-578466
45539554,"Monthly Discounts -Fully Furnished 4br, 2ba Loft",365116307,Sean,,Downtown,42.35708,-71.06228,Entire home/apt,573,1,256,2024-10-09,4.75,48,325,42,STR-438653
45539765,Keyless Entry | Laundry in Unit | Pet Friendly,365116307,Sean,,Downtown,42.35722807237734,-71.06149157569895,Entire home/apt,306,1,297,2025-02-21,5.49,48,216,41,STR-438655
45542821,Centrally Located Luxurious Loft | Walk Anywhere!,365116307,Sean,,Downtown,42.357308874194494,-71.06218277856146,Entire home/apt,316,1,237,2025-02-18,4.38,48,233,58,STR-438658
45543316,"Monthly Discounts - Furnished Luxury 3br, 2ba Loft",365116307,Sean,,Downtown,42.35576,-71.06202,Entire home/apt,327,1,257,2025-03-11,4.78,48,227,74,STR-438659
45543382,Pet Friendly | Downtown Boston | Elevator + W/D,365116307,Sean,,Downtown,42.355235397569416,-71.06091070350858,Entire home/apt,277,1,232,2025-03-12,4.29,48,239,50,STR-438656
45632722,Charming 2 Bed-Charlestown Gaslight/Freedom Trail,30366968,Michael,,Charlestown,42.38018,-71.06604,Entire home/apt,,29,45,2023-11-04,1.47,1,0,0,STR-466621
45641345,Private room  near T-Station,137105899,Ling,,Roslindale,42.29309,-71.12205,Private room,36,29,7,2022-07-05,0.15,3,237,0,
45652898,Modern JP Townhouse w Parking - quiet & convenient,310450960,Cindy,,Jamaica Plain,42.30912,-71.11833,Entire home/apt,158,1,87,2024-12-22,1.67,1,73,19,STR-493571
45658966,Spacious room with private living room near T,137105899,Ling,,Roslindale,42.29156,-71.12194,Private room,50,29,5,2022-08-07,0.10,3,313,0,
45675549,Lavishly Designed Home | With Office | Close to T,365116307,Sean,,Downtown,42.35531,-71.06071,Entire home/apt,337,1,230,2025-02-24,4.25,48,216,42,STR-438662
45676233,200mbps speeds - Laundry - Discounted Long Stays,365116307,Sean,,Downtown,42.35512,-71.06247,Entire home/apt,298,1,281,2025-03-07,5.19,48,214,55,STR-438646
45680010,"Blueground | Symphony, doorman, nr t stop & mfa",107434423,Blueground,,Fenway,42.34518,-71.08706,Entire home/apt,235,32,1,2023-05-07,0.04,385,323,0,
45680018,"Blueground | Symphony, doorman, nr mfa",107434423,Blueground,,Fenway,42.34518,-71.08706,Entire home/apt,300,32,2,2024-05-31,0.13,385,269,1,
45680039,"Blueground | W. End, gym, nr mgh & t stop",107434423,Blueground,,West End,42.3657336,-71.0669497,Entire home/apt,176,32,0,,,385,198,0,
45689060,Stylish 1 Bedroom near Boston Harbor,22541573,Furnished Quarters,,Leather District,42.35127,-71.05883,Entire home/apt,230,32,0,,,65,321,0,
45689070,Modern 1 Bedroom in Downtown Boston,22541573,Furnished Quarters,,Leather District,42.35116,-71.05873,Entire home/apt,210,32,0,,,65,358,0,
45689076,Neatly Designed One Bedroom near Boston Harbor,22541573,Furnished Quarters,,Downtown,42.3529623958616,-71.05988657438695,Entire home/apt,230,32,0,,,65,342,0,
45689087,Beautiful One Bedroom Near Boston Common,22541573,Furnished Quarters,,Chinatown,42.35178,-71.0601,Entire home/apt,220,32,0,,,65,342,0,
45689110,1 Bedroom near Rose Kennedy Greenway,22541573,Furnished Quarters,,Downtown,42.35297,-71.05852,Entire home/apt,245,32,0,,,65,294,0,
45689363,Stylish Two Bedroom Steps from Boston Common,22541573,Furnished Quarters,,Downtown,42.35337,-71.05861,Entire home/apt,275,32,0,,,65,358,0,
45689380,Luxury 1 Bedroom in Downtown Boston,22541573,Furnished Quarters,,Downtown,42.35296,-71.05803,Entire home/apt,250,32,0,,,65,294,0,
45698782,Jeffries Point Studio | Pool & Gym | by GLS,30283594,Global Luxury Suites,,East Boston,42.36638,-71.04007,Entire home/apt,,1,5,2023-06-26,0.09,30,363,0,Exempt: This listing is a hotel or motel
45699854,Studio w Kitchen + W/D | Waterfront | East Boston,30283594,Global Luxury Suites,,East Boston,42.36638,-71.04007,Entire home/apt,231,1,4,2022-08-14,0.08,30,363,0,Exempt: This listing is a hotel or motel
45699883,DT Boston & Harbor View | 1BR w/ Yoga & Gym,30283594,Global Luxury Suites,,East Boston,42.36638,-71.04007,Entire home/apt,,1,7,2023-06-04,0.13,30,313,0,Exempt: This listing is a hotel or motel
45717383,Tucked-away Home in Boston’s Historic Charlestown,369754035,Colleen,,Charlestown,42.38063,-71.07014,Entire home/apt,,3,46,2023-08-29,0.90,1,0,0,STR-441124
45726239,Luxury 2 bedroom on top floor with roof deck,77993870,Greg,,South End,42.34054,-71.06665,Entire home/apt,,91,0,,,1,0,0,
45828592,Modern 1 Bedroom Downtown! Long-term Special!,43045785,Amir Alex,,North End,42.36564,-71.05251,Entire home/apt,129,29,16,2025-01-01,0.31,1,318,4,
45844741,Great public transportation to tour all of Boston!,366954587,Mario,,Dorchester,42.30736,-71.06375,Entire home/apt,200,1,74,2024-11-11,1.56,1,156,7,STR-523616
45860458,Meticulous 1 BR in the Heart of Back Bay,322334135,Nicole,,Back Bay,42.35026,-71.08765,Entire home/apt,,91,0,,,1,0,0,
